source,indicator_code,series_name,category,reference_date,published_at,collected_at,value,unit,frequency,currency,market_scope,source_url,metadata
dcs,ccpi_colombo,Colombo Consumer Price Index (CCPI),inflation,2026-02-28,2026-02-27T00:00:00+05:30,2026-03-31T04:58:43.831525+00:00,195.3,index points,monthly,,Colombo district,https://www.statistics.gov.lk/Resource/en/InflationAndPrices/CCPI/MOVEMENTS_of_CCPI_with_MV_Base2021.pdf,"{""history_file"": ""ccpi_colombo"", ""latest_group"": ""dcs_ccpi"", ""month_on_month_percent"": ""-0.9"", ""reference_date_convention"": ""month_end"", ""release_code"": ""20260227"", ""release_page"": ""https://www.statistics.gov.lk/InflationAndPrices/StaticalInformation/MonthlyCCPI/CCPI_20260227E"", ""twelve_month_moving_average_percent"": ""0.5"", ""year_on_year_percent"": ""1.6""}"
dcs,ccpi_colombo,Colombo Consumer Price Index (CCPI),inflation,2026-03-31,2026-03-31T00:00:00+05:30,2026-04-28T05:44:03.929659+00:00,195.8,index points,monthly,,Colombo district,https://www.statistics.gov.lk/Resource/en/InflationAndPrices/CCPI/MOVEMENTS_of_CCPI_with_MV_Base2021.pdf,"{""history_file"": ""ccpi_colombo"", ""latest_group"": ""dcs_ccpi"", ""month_on_month_percent"": ""0.3"", ""reference_date_convention"": ""month_end"", ""release_code"": ""20260331"", ""release_page"": ""https://www.statistics.gov.lk/InflationAndPrices/StaticalInformation/MonthlyCCPI/CCPI_20260331E"", ""twelve_month_moving_average_percent"": ""0.9"", ""year_on_year_percent"": ""2.2""}"
